imdbId,Action,Adventure,Animation,Comedy,Drama,Horror,Romance
3949586,0,0,0,0,1,1,0
376961,0,0,0,1,1,0,0
2290739,0,0,0,0,0,1,0
331811,0,0,0,1,1,0,0
323810,0,0,0,0,1,0,0
280760,0,0,0,1,1,0,0
296874,0,0,1,1,0,0,0
499554,0,0,0,1,0,0,0
308353,0,1,1,1,0,0,0
1717715,1,1,0,0,0,0,0
3019694,1,1,0,1,0,0,0
1183252,1,0,0,0,1,0,0
885415,0,1,1,0,0,0,0
204933,0,0,0,0,1,0,0
1736636,0,0,0,1,0,0,0
1198220,0,0,0,0,1,0,0
273300,0,0,0,1,1,0,1
449471,0,0,0,0,0,1,0
1987018,0,0,0,1,1,0,0
2994832,0,0,0,0,1,0,1
2400441,0,0,0,0,1,0,0
1190919,0,0,0,1,0,1,0
3512282,1,0,0,0,1,0,0
906777,0,0,0,0,1,0,0
430105,1,0,0,0,1,0,0
497329,1,0,0,0,0,0,0
436689,0,0,0,1,1,0,1
242994,0,0,0,1,1,0,0
2608324,0,0,0,1,1,0,1
3919820,0,0,0,1,1,0,1
366943,0,0,0,0,1,0,1
403508,0,0,0,1,1,0,0
377107,0,0,0,0,1,0,0
5096628,0,0,0,0,1,0,1
375679,0,0,0,0,1,0,0
1291580,0,0,0,0,1,0,1
272736,0,0,0,0,1,0,1
202641,0,0,0,1,1,0,1
280486,1,1,0,1,0,0,0
3037582,0,0,0,0,1,0,0
3154310,0,0,0,0,1,0,0
3268668,0,0,0,0,1,0,0
1245735,0,0,0,1,0,1,0
203632,0,0,0,0,1,0,1
483607,1,0,0,0,0,0,0
3288948,0,0,0,0,1,0,0
1532958,0,0,0,0,1,0,0
164184,1,0,0,0,1,0,0
337692,0,1,0,0,1,0,1
4510398,1,0,0,0,0,0,0
3276924,1,0,0,0,0,0,0
1374989,1,0,0,0,0,1,1
424938,0,0,0,0,1,0,0
2308260,0,1,0,0,1,0,0
783233,0,0,0,0,1,0,1
4404474,0,0,0,1,0,1,0
418259,0,0,0,1,0,0,1
758786,0,0,0,0,1,0,0
825283,1,1,0,1,0,0,0
391304,0,0,0,1,1,0,1
385002,0,0,0,0,1,0,0
349345,0,0,0,0,0,1,0
376543,0,0,0,1,1,0,0
297814,1,0,0,0,0,0,0
1787092,1,0,1,0,0,0,0
419909,0,0,0,1,1,0,0
1103256,1,0,0,0,0,1,0
467506,0,0,0,0,1,1,0
4086032,0,0,0,0,0,1,0
1549584,0,0,0,1,0,1,0
402505,0,0,0,0,1,0,1
458227,0,0,0,1,1,0,0
1460743,1,0,0,0,0,0,0
1360767,1,0,0,0,0,0,0
907848,0,0,0,0,1,0,1
2106744,0,0,0,1,0,0,0
293564,1,0,0,1,0,0,0
186151,0,0,0,0,1,0,0
435026,1,0,0,1,0,0,0
409011,0,1,0,1,0,0,1
1608516,1,0,0,0,1,0,0
2443022,0,0,0,0,0,1,0
2088923,1,0,0,0,0,1,0
1015999,0,0,0,1,0,0,0
281820,1,0,0,0,1,0,0
1975158,0,0,0,1,1,0,0
251756,1,0,0,0,0,0,1
1404661,0,0,0,1,1,0,0
1587309,0,0,0,1,1,0,0
499570,0,0,0,1,1,0,0
1122599,0,0,0,1,1,0,0
362417,1,0,0,0,0,1,0
430164,0,0,0,0,0,1,0
988045,1,1,0,0,0,0,0
208988,1,0,0,0,1,0,0
382295,0,0,0,1,0,0,0
462579,0,0,0,1,1,0,1
2316868,0,0,0,0,1,0,0
1792621,1,0,0,1,0,0,0
882755,0,0,0,1,0,0,1
472043,1,1,0,0,1,0,0
2852376,0,0,0,0,1,0,1
420291,0,0,0,0,1,0,0
4699624,1,0,0,0,0,0,0
858437,0,0,0,0,1,1,0
1171701,1,0,0,0,1,0,0
337996,0,0,0,1,0,0,0
2297063,0,0,0,0,1,0,0
1104083,0,0,0,0,1,0,1
1920945,0,0,0,0,1,0,0
4769430,0,0,0,0,1,0,1
2758904,0,1,0,1,0,0,0
494260,0,0,0,0,1,0,0
881233,0,0,0,0,1,0,0
188453,0,0,0,1,0,0,0
1662557,0,0,0,0,1,0,0
1436045,1,1,0,0,1,0,0
398017,0,0,0,0,1,0,0
430431,0,0,0,0,1,0,0
192023,0,0,0,0,1,0,0
282771,0,0,0,1,1,0,0
378897,0,0,0,1,1,0,0
2097331,0,0,0,1,1,0,0
4034380,0,0,0,0,0,1,0
2199543,0,0,0,0,1,0,1
2419354,0,0,0,0,0,1,0
138946,0,0,0,0,1,0,1
337578,0,0,0,0,1,0,1
2261505,0,0,0,0,0,0,1
1582466,1,0,0,1,0,0,0
215545,0,0,0,1,1,0,0
437179,1,0,0,0,0,1,0
230600,0,0,0,0,0,1,0
861350,0,0,0,1,1,0,0
466399,0,1,0,1,1,0,0
3740778,0,0,0,0,1,0,1
396818,0,0,0,0,1,0,1
274761,0,1,0,0,0,0,0
443844,0,0,0,0,1,0,1
1226240,0,0,0,0,1,0,0
217990,0,0,0,0,1,0,0
2396421,0,0,0,0,0,1,0
473267,0,0,0,0,0,1,0
420090,0,0,0,0,1,0,0
2009643,0,0,0,1,1,0,0
387357,0,0,0,0,0,1,0
1535432,0,0,0,0,1,0,0
1670932,0,0,0,1,1,0,0
2435514,0,0,0,0,0,1,0
2400463,0,0,0,0,1,0,0
337656,0,0,0,0,1,0,1
1673697,0,0,0,1,1,0,0
1837636,0,0,0,0,1,0,0
416282,0,0,0,0,0,1,0
1302559,0,0,0,0,1,0,1
901476,0,0,0,1,0,0,1
825225,0,0,0,0,1,0,1
282599,0,0,0,0,1,0,1
275847,0,1,1,1,0,0,0
162711,0,0,0,1,0,0,0
5112622,1,0,0,0,1,0,0
1049405,0,0,0,1,1,0,1
1650555,0,0,0,1,0,1,0
490166,0,0,0,0,1,0,0
399295,0,0,0,0,1,0,0
240325,1,0,0,0,0,0,0
959329,0,0,0,0,1,1,0
200472,0,0,0,1,1,0,0
2555426,1,0,0,0,0,0,0
468683,0,0,0,0,1,1,0
1134674,0,0,0,1,0,1,0
482459,0,0,0,0,1,0,1
1226251,0,1,1,0,0,0,0
1905010,1,0,0,0,1,0,0
481513,0,0,0,1,0,0,0
2376440,0,0,0,1,0,1,0
455407,0,0,0,0,0,1,0
1946298,1,0,0,0,0,0,0
1483385,1,0,0,0,1,0,0
1240899,0,1,0,0,0,0,0
1758770,0,0,0,0,1,0,1
1754656,0,1,1,0,1,0,0
249893,0,0,0,1,1,0,0
1485749,0,0,0,0,1,0,0
816692,0,1,0,0,1,0,0
462477,0,0,0,0,1,0,0
1711366,0,0,1,0,0,1,0
252028,0,0,0,1,0,0,1
278731,0,0,0,0,1,0,0
1735862,1,0,0,0,1,0,0
404756,0,1,0,0,0,0,0
1230211,0,0,0,0,0,1,0
1049956,0,0,0,0,1,0,0
933033,0,0,0,1,0,0,0
989000,0,0,0,1,0,0,1
3321428,1,0,0,1,0,0,0
4814436,0,0,0,0,1,0,1
118694,0,0,0,0,1,0,1
183659,0,0,0,0,1,0,0
1000774,0,0,0,1,1,0,1
1471171,0,0,0,1,1,0,1
1507564,0,1,0,0,0,0,0
306855,0,0,0,1,0,0,0
3867816,0,0,0,1,1,0,0
2260850,0,0,0,0,1,0,1
1165293,0,0,0,0,1,0,0
462396,1,1,0,0,0,0,0
1247696,0,0,0,0,1,0,0
161083,0,0,0,1,0,0,0
1134629,0,0,0,1,1,0,1
827714,1,0,0,0,0,0,1
4498460,0,0,0,0,1,0,0
886531,0,0,0,1,1,0,1
1830495,0,0,0,0,0,1,0
1411236,0,0,0,0,0,1,0
1853548,0,0,0,1,1,0,1
1464239,0,0,0,0,1,0,0
5512872,0,0,0,1,1,0,0
3499424,1,1,0,0,0,0,0
366551,0,1,0,1,0,0,0
3658772,0,0,0,0,1,0,0
3290714,1,0,0,1,0,0,0
2740874,0,0,0,0,1,0,0
217119,0,0,0,0,1,0,0
2215477,0,0,0,0,1,0,1
479046,1,0,0,0,1,0,0
839938,0,0,0,0,1,0,0
804558,0,0,0,1,0,0,0
291350,0,0,1,0,1,0,0
3496892,0,0,0,0,1,0,1
1236242,0,0,0,0,1,0,0
3531824,0,1,0,0,0,0,0
3693878,0,0,0,0,1,0,0
880504,0,0,0,0,1,0,0
2350608,0,1,0,0,0,0,0
1641841,1,0,0,0,0,0,0
471042,1,0,0,1,0,0,0
804452,0,0,0,1,0,0,0
3128900,0,0,0,0,1,0,0
2808986,1,0,0,1,0,0,0
815178,0,0,0,0,1,0,0
1663202,0,1,0,0,1,0,0
2848292,0,0,0,1,0,0,0
423977,0,0,0,1,1,0,1
3137630,0,0,0,1,0,0,0
1556190,0,0,0,0,1,0,0
4007502,0,1,1,0,0,0,0
1192620,0,1,0,0,1,0,0
4119052,0,0,0,0,1,0,0
1216491,0,0,0,0,1,0,0
3202202,0,0,0,0,1,0,1
260924,0,0,0,0,1,0,0
850253,1,0,0,0,1,0,0
1416336,0,0,0,0,1,1,0
321781,0,0,0,0,1,0,0
1029235,1,0,0,0,1,0,0
353012,0,0,0,0,1,0,0
1166100,1,0,0,0,1,0,0
2374721,0,0,0,0,1,0,0
1095217,0,0,0,0,1,0,0
248126,0,0,0,0,1,0,1
1894616,0,0,0,0,1,0,1
783695,0,0,0,0,1,0,1
2064968,0,0,0,1,1,0,1
1172203,0,0,1,1,0,0,0
329101,1,0,0,0,0,1,0
490236,0,0,0,0,0,1,0
315297,0,0,0,0,1,0,0
918511,0,0,0,1,0,0,0
3787590,0,0,0,0,1,0,1
466943,0,0,0,1,0,0,0
313285,0,0,0,0,0,1,0
2277860,0,1,1,1,0,0,0
1032747,0,0,0,0,1,0,1
5037902,0,0,0,0,1,0,0
465494,1,0,0,0,1,0,0
2015261,0,0,0,0,0,1,0
1625350,0,0,0,0,1,0,0
3144678,0,0,0,1,1,0,0
1311071,0,0,0,0,1,0,1
5722234,0,0,0,0,1,0,0
236157,0,0,0,0,1,0,1
2883236,0,0,0,0,0,1,0
3993802,1,0,0,0,0,0,0
196216,0,0,0,1,0,0,0
2442488,0,1,0,0,0,0,0
1587807,0,0,0,0,0,1,0
945356,0,0,0,1,1,0,0
382804,0,0,0,0,1,0,1
499596,0,0,0,0,1,0,0
1623777,0,0,0,0,1,0,0
1767382,0,1,0,0,1,1,0
2245884,0,0,0,1,0,0,0
303816,0,0,0,1,0,1,0
1907668,0,0,0,0,1,0,0
1301160,0,0,0,1,0,1,0
481583,0,0,0,1,1,0,0
287936,0,0,0,0,1,0,0
842926,0,0,0,1,1,0,1
1606595,0,0,0,0,1,0,0
2199603,1,0,0,0,0,0,0
892422,0,0,0,1,1,0,0
250756,1,0,0,0,0,0,0
436319,0,0,0,0,1,0,1
1525836,1,0,0,0,0,1,0
476527,0,0,0,1,0,0,1
765010,0,0,0,0,1,0,0
407265,0,1,0,1,1,0,0
765120,0,0,0,0,1,0,1
2048824,0,0,0,0,1,0,1
221455,0,0,0,0,1,0,0
1865505,0,1,1,0,0,0,0
2483260,0,1,1,0,0,0,0
3711684,0,0,0,1,1,0,0
1332134,1,0,0,0,1,0,0
304857,0,0,0,1,1,0,0
3461828,1,0,0,1,0,0,0
2290567,1,0,0,0,0,0,0
2996684,1,1,0,0,0,1,0
1694542,0,0,0,1,1,0,1
400868,0,0,0,0,1,0,1
990427,0,0,0,0,1,0,0
295238,0,0,0,0,1,0,1
954990,0,0,0,0,1,0,1
347473,1,0,0,1,1,0,0
1157732,0,0,0,0,1,0,0
2562232,0,0,0,1,1,0,1
443274,0,0,0,0,1,0,0
806165,0,0,0,1,1,0,1
3904272,0,0,0,0,1,0,1
395293,0,1,1,0,0,0,0
3503840,1,1,0,0,0,0,0
325123,0,0,0,1,1,0,0
5597408,0,0,0,0,0,0,1
4177742,0,0,0,0,1,0,0
1791614,0,0,0,1,1,0,0
828065,0,0,0,0,1,0,0
3639176,0,0,0,1,0,0,0
3745620,0,0,0,0,1,0,0
421206,0,0,0,0,1,0,0
1174042,0,0,0,1,1,0,1
2357788,0,0,0,0,0,0,1
257850,0,0,0,0,1,0,0
3377548,0,0,0,0,1,0,0
1081929,0,0,0,0,0,0,1
1127883,0,0,0,0,1,0,0
1590103,0,0,1,0,0,0,0
1284576,0,0,0,0,1,0,1
1894476,0,0,0,0,1,0,1
1037850,0,0,0,0,1,0,0
275083,1,0,0,0,1,0,0
1220888,0,0,0,1,1,0,0
4075520,0,0,0,1,1,0,0
3488462,0,0,0,1,1,0,0
3001638,0,0,0,0,1,0,0
205177,0,0,0,1,0,0,0
4413338,0,0,0,0,1,0,1
1531914,0,0,0,0,1,0,0
437503,0,1,1,1,0,0,0
335559,0,0,0,1,0,0,1
2855026,0,0,0,0,1,0,0
1900891,1,0,0,0,0,0,0
1729211,0,0,0,1,0,0,1
302309,0,0,0,0,1,0,1
2530936,0,1,0,1,0,0,0
1678054,0,0,0,0,1,0,0
2278988,0,0,0,0,1,0,0
374639,0,1,0,1,0,1,0
2011218,0,0,0,0,1,0,0
369903,0,1,1,1,0,0,0
1161864,0,0,0,0,1,1,0
3028018,0,0,1,0,0,0,0
3334794,0,0,0,1,1,0,0
2975590,1,1,0,0,0,0,0
287963,0,0,0,1,1,0,0
263728,1,1,0,0,0,0,0
1480658,0,0,0,1,0,1,0
1999141,1,1,0,0,0,0,0
1042567,0,0,0,1,1,0,0
289054,0,0,0,1,1,0,0
1403987,1,0,0,0,1,1,0
372183,1,0,0,0,0,0,0
420206,0,0,0,1,1,0,1
337711,0,1,1,1,0,0,0
486583,0,0,0,1,0,0,0
1361349,0,0,0,0,1,0,0
356999,0,0,0,1,0,0,1
1028581,0,0,0,0,1,0,1
845439,0,0,0,0,1,0,1
246405,0,0,0,1,1,0,1
488120,0,0,0,0,1,0,0
3630326,0,0,0,0,1,0,0
772185,0,0,0,1,0,0,0
443680,0,0,0,0,1,0,0
314524,0,0,0,1,1,0,0
3517192,0,0,0,1,0,0,1
2177180,0,0,0,0,1,0,0
258068,0,0,0,0,1,0,1
372359,0,0,0,1,1,0,0
1981677,0,0,0,1,0,0,1
462346,0,0,0,1,0,0,0
442001,0,0,0,0,1,0,0
1426352,0,0,0,0,0,1,0
1582244,0,0,0,0,1,0,0
2996648,1,0,0,1,1,0,0
2625030,0,0,0,0,1,0,0
1866249,0,0,0,1,1,0,0
1152282,0,0,0,0,1,0,1
231448,1,0,0,0,1,0,0
266860,1,1,1,0,0,0,0
430582,0,0,0,1,0,1,0
815236,0,0,0,1,0,0,1
1298847,0,0,0,1,1,0,0
2395247,0,0,0,1,0,0,1
1651062,0,0,0,0,1,0,1
1772407,0,0,0,1,0,0,0
809504,0,0,0,1,0,0,1
1427298,1,0,0,0,0,1,0
1705134,0,0,0,0,0,1,0
299594,0,0,0,1,1,0,1
2232578,0,1,0,0,1,0,0
2883448,0,0,0,0,1,0,0
466043,0,1,0,1,0,0,0
1942951,0,0,0,0,1,0,0
489458,0,0,0,1,1,0,0
1918886,0,0,0,1,0,0,0
407887,0,0,0,0,1,0,0
1219822,0,0,0,0,0,1,0
3104930,0,0,0,1,0,0,1
457308,0,0,0,0,1,0,1
1998367,0,0,0,1,0,0,1
1212451,0,0,0,0,1,0,0
326036,0,0,0,0,1,0,0
396652,0,0,0,1,1,0,0
283877,0,0,0,0,0,1,0
292242,0,0,0,1,1,0,0
1958043,0,0,0,0,0,1,0
376720,0,0,0,1,1,0,0
1961324,0,0,1,0,1,0,0
295721,1,0,0,1,0,0,0
3011894,0,0,0,1,1,0,0
1744776,0,1,1,0,0,0,0
2926810,0,0,0,1,0,1,0
432325,0,0,0,0,1,0,0
1692235,0,0,0,1,0,1,0
406754,0,0,0,0,1,1,0
470913,0,0,0,0,1,0,1
790627,0,0,0,1,1,0,0
432972,0,0,0,0,1,0,0
1249306,0,0,0,0,1,0,0
1679681,0,1,1,0,0,0,0
982939,1,0,0,0,1,0,0
2942196,0,0,0,0,1,0,0
378906,0,1,0,0,1,0,0
439478,0,0,0,1,0,0,1
1554426,1,0,0,0,1,0,0
499570,0,0,0,1,1,0,0
993846,0,0,0,1,0,0,0
449306,0,0,0,0,1,0,1
1335992,1,0,0,0,1,0,0
2922590,0,0,0,0,1,0,0
452694,0,0,0,0,1,0,1
472071,0,0,0,0,1,0,1
339230,1,0,0,1,0,0,0
1521870,1,0,0,0,0,0,1
3067274,0,0,0,1,0,1,0
815092,0,0,0,1,1,0,0
196069,0,1,0,0,1,0,1
3726704,0,0,0,0,1,0,0
233699,0,0,0,1,1,0,0
1262416,0,0,0,0,0,1,0
424430,0,0,0,0,1,0,1
2972362,1,0,0,0,0,0,0
1971466,0,1,1,0,1,0,0
2173264,0,0,0,1,1,0,1
265632,0,0,1,1,0,0,0
3899932,0,0,0,1,0,0,0
3416828,0,1,1,1,0,0,0
1793223,0,0,0,1,1,0,0
318523,0,0,0,0,1,0,0
367602,1,1,0,1,0,0,0
1018820,0,0,0,0,1,1,0
3651804,0,0,0,1,1,0,0
907657,0,0,0,0,1,0,1
2929652,0,0,0,0,0,1,0
1686313,0,0,0,1,1,0,1
2944198,0,0,0,0,1,1,0
2201532,0,0,0,1,1,0,0
5078326,0,0,0,1,1,0,0
322120,1,0,0,1,0,0,0
2978462,0,0,0,0,1,0,0
364745,0,0,0,0,1,0,1
247427,0,0,0,0,1,0,0
2724236,1,0,0,0,1,0,0
425061,1,1,0,1,0,0,0
2055765,0,0,0,1,1,0,0
1981107,1,1,0,0,1,0,0
3263904,0,0,0,0,1,0,0
1716777,0,0,0,1,1,0,0
847833,0,0,0,0,1,0,1
3398052,0,0,0,1,1,0,1
1373156,0,0,0,0,1,0,1
245380,0,0,0,1,1,0,0
283431,0,0,0,0,1,0,0
305173,0,0,0,1,1,0,0
216584,0,0,0,1,0,0,0
1410261,0,0,0,1,0,0,0
1472122,0,0,1,0,0,0,0
1470171,1,0,0,0,1,0,0
330472,0,0,0,1,0,0,0
3509114,0,0,0,0,1,0,0
462499,1,0,0,0,0,0,0
489062,0,0,0,0,0,1,0
421082,0,0,0,0,1,0,0
1137470,0,0,0,1,0,0,1
463034,0,0,0,1,0,0,1
1485698,0,0,0,0,1,0,0
420238,0,1,1,1,0,0,0
402348,0,0,0,0,1,0,0
485863,1,0,0,0,1,0,0
1620449,0,0,1,1,0,0,0
1424361,0,0,0,0,1,0,0
385751,0,0,0,1,1,0,0
2364975,0,0,0,0,1,0,0
1571243,1,0,0,0,1,0,0
280460,0,0,0,1,1,0,0
324619,0,0,0,1,1,0,0
231402,0,1,0,1,0,0,0
283090,0,0,0,1,1,0,0
1999243,0,0,0,0,1,0,0
1781781,1,0,0,0,0,0,0
4029356,0,0,0,0,1,0,0
1506458,0,1,0,0,0,0,0
780607,0,0,0,0,0,1,0
3528498,0,0,0,1,0,0,0
1710590,0,0,0,0,1,0,0
2312262,1,1,1,0,0,0,0
267913,0,1,0,1,0,0,0
1772980,0,0,0,0,1,0,0
170016,0,0,0,1,0,0,0
370477,0,0,0,0,1,0,0
2655788,0,0,0,0,1,0,0
412637,0,0,0,1,1,0,1
1139664,0,0,0,1,1,0,0
238883,1,0,0,0,0,0,0
1326260,0,0,0,0,0,1,0
269095,0,0,0,0,1,0,0
286218,0,0,0,0,1,0,0
274154,0,0,0,1,1,0,0
376994,1,1,0,0,0,0,0
2545428,1,1,0,0,0,0,0
1193627,0,0,1,1,0,0,0
2036416,0,0,0,1,1,0,1
2690160,1,0,0,0,0,0,0
1587414,1,1,1,0,0,0,0
758017,0,0,0,0,1,0,0
423310,0,0,0,1,1,0,0
2189418,0,1,0,1,0,0,0
2222550,0,0,0,0,1,1,1
1401636,1,0,0,0,0,0,0
388154,0,0,0,1,1,0,0
867271,0,0,0,1,0,0,0
349205,0,0,0,1,0,0,0
5896146,1,0,1,0,0,0,0
795421,0,0,0,1,0,0,0
467485,0,0,0,0,1,0,0
1345525,1,0,0,0,0,0,0
378230,0,1,1,0,0,0,0
279513,0,0,0,1,0,0,0
1286159,0,0,0,1,1,0,1
2075108,0,0,0,0,1,0,0
2544120,0,0,0,0,1,0,1
2896036,0,0,0,1,1,0,0
2330546,0,0,0,1,0,0,0
873886,1,0,0,0,0,1,0
284534,0,0,0,0,1,0,1
792948,0,0,0,0,1,0,0
1906518,0,0,0,1,0,0,1
346952,0,0,0,1,0,0,0
497365,0,0,0,0,1,0,0
401711,0,0,0,1,1,0,1
1731767,0,1,1,1,0,0,0
1238304,0,0,0,1,0,0,1
363226,1,0,0,1,0,0,0
361399,1,0,0,1,0,0,0
318181,0,0,0,0,1,0,0
482957,0,0,0,0,1,0,0
494716,0,0,0,1,1,0,0
1632547,0,0,0,0,1,1,0
253556,1,1,0,0,0,0,0
2656588,0,0,0,1,1,0,0
334541,1,0,0,1,0,1,0
2361184,1,0,0,0,1,0,0
1658797,0,0,0,1,1,0,0
472198,0,0,0,0,1,0,0
419449,0,0,0,0,1,0,1
858433,1,1,0,0,0,0,0
280969,0,0,0,0,0,1,0
269347,1,0,0,0,1,0,0
2187444,0,0,0,0,0,1,0
1545660,0,1,0,1,0,0,0
1259998,1,0,1,0,0,0,0
388556,0,0,0,1,0,0,0
2139851,1,1,0,0,0,0,0
2292625,0,0,0,0,1,0,0
454987,0,0,0,1,0,0,0
4385026,0,0,0,0,1,0,1
482599,0,0,0,0,0,1,0
3746700,0,0,0,0,0,1,0
239670,0,0,0,1,0,0,0
2053423,0,0,0,1,1,0,0
460898,0,0,0,1,0,1,0
3397754,0,0,0,1,1,0,0
304931,0,0,1,1,0,0,0
2920808,0,0,0,0,1,0,0
146316,1,1,0,0,0,0,0
443435,0,0,0,0,0,1,0
1674773,0,0,0,0,1,0,0
2402927,0,0,0,0,1,0,1
3004544,0,0,0,1,1,0,0
1220220,0,0,0,1,1,0,0
1753460,0,0,0,0,1,0,1
1615885,0,0,0,0,1,0,1
1226236,0,0,0,0,1,0,1
2118009,1,0,0,0,0,1,0
243655,0,0,0,1,0,0,1
891457,0,0,0,0,1,0,1
299943,0,0,0,1,1,0,0
299478,0,0,0,0,1,0,0
298082,0,0,0,0,1,0,0
2585160,0,0,0,0,1,0,0
428541,0,0,0,0,1,0,0
264323,0,0,0,1,0,1,0
1606384,1,0,0,0,1,0,0
256103,0,0,0,0,1,0,1
257516,0,0,0,1,0,1,0
476016,0,0,0,1,0,1,0
825245,1,1,1,0,0,0,0
3368222,0,0,0,1,1,0,0
220623,1,0,0,0,0,0,0
810988,0,0,0,0,1,0,0
864761,0,0,0,0,1,0,0
1694019,0,0,0,0,1,0,0
177971,1,1,0,0,1,0,0
390245,0,0,0,1,1,0,0
455805,0,0,0,1,1,0,1
376181,0,0,0,1,1,0,1
313911,1,1,0,1,0,0,0
4136696,1,0,0,0,0,0,0
2679480,0,0,0,1,0,0,1
1258137,1,0,0,0,0,0,0
448100,0,0,0,1,0,0,0
1763270,0,1,0,1,0,0,0
4141260,0,0,0,1,0,0,1
2094018,0,0,0,0,1,0,0
4001992,0,0,1,0,0,0,0
878695,0,0,0,1,1,1,0
887719,0,0,0,1,0,0,1
3200980,0,0,0,0,1,0,0
1165253,0,0,0,0,1,0,0
3383040,0,0,0,1,1,0,0
255111,0,0,0,0,1,0,1
1723659,0,0,0,1,0,0,0
1567385,0,0,0,1,0,0,1
206742,0,0,0,1,0,0,1
342636,0,0,0,1,1,0,0
3069992,0,0,0,0,1,0,0
1711456,0,0,0,0,1,0,0
2404461,0,0,0,0,1,0,0
2091240,0,0,1,0,0,0,0
913262,0,1,0,0,1,0,0
366598,0,0,0,0,1,0,0
1278336,0,0,0,1,1,0,1
458522,0,0,0,0,1,0,0
339385,0,0,0,0,1,1,0
478988,0,0,0,0,0,1,0
250415,0,0,0,1,1,0,0
2614722,0,0,0,1,1,0,0
765458,0,1,0,0,0,0,0
403539,0,0,0,0,1,0,0
477348,0,0,0,0,1,0,0
1667691,0,0,0,1,1,0,0
495034,1,0,0,1,1,0,0
416044,0,1,0,0,1,0,0
1684609,0,0,0,1,0,0,0
1172587,0,1,1,1,0,0,0
337660,0,1,0,0,1,0,0
126029,0,1,1,1,0,0,0
462667,1,1,0,0,0,0,0
1872181,1,1,0,0,0,0,0
2815030,0,0,0,0,1,0,0
485985,1,1,0,0,1,0,0
996967,0,0,0,1,0,1,0
2821832,0,0,0,0,0,1,0
308476,0,0,0,1,1,0,0
450326,0,1,0,0,1,1,0
419358,1,1,0,0,1,0,0
1482967,0,0,1,1,0,0,0
960790,0,0,0,1,0,0,1
1169809,0,0,0,0,1,1,0
1465513,0,0,0,1,1,0,1
1945084,1,0,0,0,0,0,0
1748197,1,0,0,0,1,0,0
1226271,0,0,0,0,1,0,0
2292903,0,0,0,0,1,0,0
288439,0,0,0,0,1,0,0
875034,0,0,0,0,1,0,1
1389781,0,0,0,1,0,0,0
1679335,0,1,1,1,0,0,0
852713,0,0,0,1,0,0,1
1715223,0,0,0,0,0,1,0
3659764,0,0,0,1,0,0,0
465925,0,1,1,1,0,0,0
356443,0,0,0,0,1,0,1
1640484,0,0,0,1,1,0,0
825239,0,0,0,0,0,0,1
2637294,0,0,0,1,0,0,0
267601,0,0,0,0,0,1,0
951216,0,0,0,1,0,0,0
3510480,1,0,0,1,0,0,0
1930482,0,0,0,0,1,0,0
497986,0,0,0,0,1,0,1
2203308,0,0,0,0,1,0,0
331231,0,0,0,0,1,0,0
951333,1,1,1,0,0,0,0
395584,0,0,0,0,0,1,0
343737,0,0,0,0,1,0,0
5157030,0,0,0,0,0,1,0
327084,0,1,1,1,0,0,0
3289712,0,0,0,1,1,0,0
2180411,0,1,0,1,1,0,0
244173,0,0,0,0,1,0,0
391877,0,0,0,0,1,0,0
1235448,0,0,0,0,0,1,0
2072933,0,0,0,1,0,1,0
780568,0,0,0,1,1,0,0
1422122,0,0,0,1,0,0,0
374248,0,1,0,0,1,0,0
1350484,0,0,1,0,0,0,0
979891,0,0,0,1,1,0,1
354356,0,0,0,0,1,0,1
1570964,0,0,1,0,0,0,0
864835,0,1,1,1,0,0,0
359564,1,0,0,0,0,1,0
488478,0,0,0,0,1,0,0
1612608,0,0,0,1,1,0,0
2024469,1,0,0,0,0,0,0
350194,0,0,1,1,0,0,0
4329800,0,0,0,0,1,0,1
1788383,1,0,0,0,1,0,0
390418,0,0,0,1,1,0,1
425151,0,0,0,0,1,0,0
1038919,1,0,0,1,0,0,1
305206,0,0,0,1,1,0,0
491775,1,0,0,1,1,0,0
390043,1,0,0,1,0,0,1
1850397,0,0,0,0,0,0,1
192111,0,0,0,1,0,0,1
1205903,1,0,0,0,0,0,0
1975249,1,0,0,0,1,0,0
2908228,0,0,1,1,0,0,0
1646967,0,1,0,0,0,0,0
3059816,0,0,0,0,1,0,0
780583,1,0,0,0,0,1,0
250798,0,0,0,0,1,0,0
409673,0,0,0,1,0,0,1
2494032,1,0,0,0,0,0,0
997152,0,0,0,0,1,0,0
3957956,1,0,0,0,0,0,0
472062,0,0,0,1,1,0,0
869994,0,0,0,1,1,0,1
345549,0,0,0,1,1,0,1
1605765,0,0,0,1,1,0,1
859163,1,1,0,0,0,0,0
1227536,0,0,0,0,1,0,0
1836210,0,0,0,0,1,0,0
1210355,0,0,0,0,1,0,0
265349,0,0,0,0,1,1,0
1608217,1,0,0,0,1,0,0
1156395,1,1,0,0,0,0,0
3970854,0,0,0,1,1,0,0
3528666,1,0,0,0,0,0,0
492533,0,0,0,0,1,0,1
1343750,0,0,0,1,0,1,0
1390411,1,1,0,0,0,0,0
411195,0,0,0,1,1,0,0
1243974,0,0,0,1,1,0,1
2077908,0,1,1,0,0,0,0
400420,0,1,0,0,1,0,0
1598873,1,0,0,0,1,0,0
440846,0,0,1,1,0,0,0
4270878,0,0,0,1,0,0,1
1216475,0,1,1,1,0,0,0
1754228,0,0,0,1,1,0,0
356485,0,0,0,1,1,0,0
1616195,0,0,0,0,1,0,0
1424381,1,1,0,0,0,0,0
